,id,Text,.net,android,asp.net,c,c#,c++,css,html,ios,iphone,java,javascript,jquery,mysql,objective-c,php,python,ruby,ruby-on-rails,sql
1640,6323,activemq issue with queue lookup i have set up a queue by configuring it in activemqxml activemq version 520 as described in the documentationdestinations queue physicalnamefoobar queue physicalnamedummy destinationsi am trying to access it from java on the same host with the following codehashtable properties new hashtablepropertiesputcontextinitial context factory orgapacheactivemqjndiactivemqinitialcontextfactorypropertiesputcontextprovider url tcplocalhost61616context new initialcontextpropertiesfactory connectionfactory contextlookupconnectionfactoryconnection factorycreateconnectionsession connectioncreatesessionfalse sessionauto acknowledgequeuename dummy which can be either foobar or dummydest destination contextlookupqueuenamei am receveing the following error although the queue is visible in jconsole tree orgapacheactivemq queuejavaxnamingnamenotfoundexception dummyplease tell me what i am doing wrong many many thanks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1642,6328,find java classes implementing an interface some time ago i came across a piece of code that used some piece of standard java functionality to locate the classes that implemented a given interface i know the functions were hidden in some nonlogical place but they could be used for other classes as the package name implied back then i did not need it so i forgot about it but now i do and i cannot seem to find the functions again where can these functions be foundedit i am not looking for any ide functions or anything but rather something that can be executed within the java application,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1643,6331,does java have native support for events similar to that of c i am a bit confused from what i have heard java does not do eventsbut i know that it does gui eventsam i missing something does java have an event handling mechanismi am aware that i can implement a publisher subscriber pattern but i am looking for native support within javai seem to remember something about java adding events in either java 5 or 6 but i cannot remember where i heard this and i may be making it upbasically i am wrapping a device in a java class the device throws events and i am looking for the most logical way of exposing this i come mostly from a net background and i am looking for something like the events in net cany help would be appreciated,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1645,6333,python is there a way to determine the encoding of text file i know there is something buried in here but i was just wondering if there is an actual way built into python to determine text file encodingthanks for your help edit as a side question it can be ignored if you want but why is the type of encoding not put into the file so it could be detected easier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1646,6335,are constant c expressions evaluated at compile time or at runtime if i write a define that performs an operation using other preprocessor constants is the final value computed each time the macro appears at runtime does this depend on optimizations in the compiler or is it covered under a standardexampledefine external clock frequency 32768define timer 1 s external clock frequencydefine timer 100 ms timerb 1 s 10will the operation 32768 10 occur at runtime every time i use the timer 100 ms macroi would like to avoid the followingdefine external clock frequency 32768define timer 1 s external clock frequencydefine timer 100 ms 3276summarya compiler is required to be able to evaluate constant integral expressions because they are necessary for calculating things like array sizes at compile time however the standard only says they can not must do so therefore only a braindead compiler would not evaluate a constant integral expressions at compile time but a simple check of the assembly output for an unconventional compiler would verify each case,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,6337,linux c debugger i am looking for the perfect linux c debugger i do not expect success but the search should be informativei am a quite capable gdb user but stl and boost easily crush my debugging skills it not that i cannot get into the internals of a data structure it is that it takes so long i usually find another way when in doubt print it out the macro language for gdb is weird and not very adaptive just look at the code for the stanford gdb utils to print out stl structures in short i am unhappy with what i have goti recently stumbled upon zero bugs it looks like a silver bullet what do the current zero bugs users think of ithas anyone found other good solutions to the linux c debugger problem,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,6339,uriabsolutepath messes up path with spaces in a winapp i am simply trying to get the absolute path from a uri objecturi myuri new urimypath mypath is a stringsomewhere else in the codestring path myuriabsolutepaththis works fine if no spaces in my original path if spaces are in there the string gets mangled for example documents and settings becomes documents20and20setting etcany help would be appreciatededitlocalpath instead of absolutepath did the trick,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,6343,local html file ajax call and jquery woes i am working on a offline version of a website using jquery and some xml files i am running in to a problem in jquery when i do a ajax call on a xml file jquery throws a errorwhen i look at the error i can tell its loading the xml file because its in the errors responcetext property it seams to work just fine in firefoxthis is how my call looksajax type get url modules moduleid modulecontentxml datatype xml success functionx xml x processxml error functionx alertxresponcetext when i run this on a web server it works just fine its only when i run it from the file its self when i have this problemany ideas on how i can make this work in ieedit i found the answer to my problem here,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1650,6344,is switching appconfig at runtime possible is there a way at runtime to switch out an applications appconfig currentconfig to newconfig file for file i have a backuprestore process which needs to replace its own applicationexeconfig file i have seen this post but it does not answer how to do this at runtime,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,6354,can someone explain this template code that gives me the size of an array templatetypename t size t nsize t array sizeconst t n return nthe part that i do not get is the parameters for this template function what happens with the array when i pass it through there that gives n as the number of elements in the array,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,6355,ironpython webframework there seem to be many excellent web frameworks for python has anyone used any of these pylons web2py django with ironpython,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1653,6359,friend scope in c if i have three classes a b c a and b are friends bidirectionally also b and c are friends bidirectionally a has a pointer to b and b has a pointer to c why cannot a access cs private data through the pointerjust to clarify this is a pure theoretical c language question not a design advice question,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,6360,exclude a column from being sorted using jquery tablesorter i am looking for a way to exclude a single column from being sorted using jquerys tablesorter plugin specifically i have a fairly large table and would like to keep a row number column fixed so that it is easy to see what position in the table a particular row is after sortingfor example name1 papaya2 apple3 strawberry4 bananawhen sorted on the name column should result in name1 apple2 banana3 papaya4 strawberrythanks,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1655,6362,type to use to represent a byte in ansi c8990 c is there a standardscomplaint method to represent a byte in ansi c8990 c i know that most often a char happens to be a byte but my understanding is that this is not guaranteed to be the case also there is stdinth in the c99 standard but what was used before c99i am curious about both 8 bits specifically and a byte sizeofx 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,6363,java synchronized static methods lock on object or class the java tutorials say it is not possible for two invocations of synchronized methods on the same object to interleave what does this mean for a static method since a static method has no associated object will the synchronized keyword lock on the class instead of the object,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1658,6370,monitor a proces network usage is there a way in c or cc win32 to monitor a certain proces network usage without that application being built by you obviously i would like to monitor just 1 process for like an hour or so then return the bytes used by only that process such as limewire for exampleis it possible i know netstat e on windows will tell you total bytes sentreceived but that is for all processesedit if i cannot return just one processes usage how can i get the bytes sentreceived by the entire system as netstat thisplays except i just want the integersegnetstat e received sentbytes 21568926 1133174989unicast packets 3016480 2711006nonunicast packets 3122 1100thiscards 0 0errors 0 0unknown protocols 0i just want to get 2 variables like rec 21568926 and sent 1133174989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,6381,how do i write a query that outputs the row number as a column how do i write a query that outputs the row number as a column this is db2 sql on an iserieseg if i havetable beatlesjohnpaulgeorgeringoand i want to write a statement without writing a procedure or view if possible that gives me1 john2 paul3 george4 ringo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1660,6389,is it alright to add custom html attributes i have a site i am working on where i want to mark if a row of data has been changedif something has been changed in that row i would mark it with a custom attributelike sotr td isdirtytrue row data tdtrthis works great with jquery and it does not add to much code to my pagebut is this really the correct way of doing something like this and what are the downsidesi guess another way of doing this would be like this but it seems like over killtr td row data input idisdirty typehidden valuetrue tdtr,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1662,6399,how do you create a javascript date object with a set timezone without using a string representation i have a web page with three dropdowns for day month and year if i use the javascript date constructor that takes numbers then i get a date object for my current timezonenew datexiyear ximonth xidategive the correct date but it thinks that date is gmt0100 due to daylight savings timethe problem here is that i then give this date to an ajax method and when the date is deserialised on the server it has been converted to gmt and so lost an hour which moves the day back by onenow i could just pass the day month and year individually into the ajax method but it seems that there ought to be a better waythe accepted answer pointed me in the right direction however just using setutchours by itself changedapr 5th 0 gmt0100 toapr 4th 2300 gmt0100i then also had to set the utc date month and year to end up withapr 5th 0100 gmt0100which is what i wanted,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1663,6410,detect version of java using javascript is there a reliable way of detecting what version of java is installed on the clients machine using javascript,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1664,6412,implementing a lazyproperty class is this a good idea i often find myself writing a property that is evaluated lazily something likeif backingfield null backingfield someoperationreturn backingfieldit is not much code but it does get repeated a lot if you have a lot of propertiesi am thinking about defining a class called lazypropertypublic class lazypropertyt private readonly funct getter public lazypropertyfunct getter thisgetter getter private bool loaded false private t propertyvalue public t value get if loaded propertyvalue getter loaded true return propertyvalue public static implicit operator tlazypropertyt rhs return rhsvalue this would enable me to initialize a field like thisfirst new lazypropertyheavyobject new heavyobject myproperty value and then the body of the property could be reduced topublic heavyobject first get return first this would be used by most of the company since it would go into a common class library shared by most of our productsi cannot decide whether this is a good idea or not i think the solutions has some pros like less codeprettier codeon the downside it would be harder to look at the code and determine exactly what happens especially if a developer is not familiar with the lazyproperty class what do you think is this a good idea or should i abandon it also is the implicit operator a good idea or would you prefer to use the value property explicitly if you should be using this class opinions and suggestions are welcomed,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,6413,unicode vs strdecode for a utf8 encoded byte string python 2x is there any reason to prefer unicodesomestring utf8 as opposed to somestringdecodeutf8my only thought is that decode is a bound method so python may be able to resolve it more efficiently but correct me if i am wrong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1667,6426,javabeans alternatives i hate the javabeans pattern with a passion that burns like the fire of a thousand suns whyverbose it is 2009 i should not have to write 7 loc for a property if they have event listeners then hold on to your hatno typesafe references there is no typesafe way to reference a property the whole point of java is that it is type safe and its most popular pattern is not at all typesafewhat i would like is something likeclass customer public propertystring name new propertyi am a web developer mostly so it needs jpa and wicket supporthelp me off the javabean train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1668,6430,about memory management in java and c well i have been given an assignment to basically figure out how memory allocation works for whatever language i will be using after some research i have some questions and doubts which i would like to get some insight in for examplei read here that java specifies exactly how the stack contents are organized looking at the jvm spec structure it basically says the stack contains frames and that the frames contain whatever is inside the class by properly allocating the variables and functions maybe i am missing something here but i do not understand how this is any different than what c does i ask because the first link says javas specification of stack contents avoid compiler incompatibilitiesalso i have yet to find how the memory segments are exactly organized on top of each other for example i know the memory is divided into global variables call stack heap and code for c yet i do not know if the heaps address is higher than the stacks or if that depends on the implementation i also wonder whether a java program has more than that and how it would be laid out as well i imagine there is a standard since the jvm has to know where it all is to use it though i suppose it could just have the pointers and leave the rest to the os i imagine too that there must be at least a de facto standardanother the thing i do not understand is the runtime constant pool it is supposed to be a perclass or perinterface runtime representation of the constant pool table in a class file but i do not think i understand what it does it seems to have a tag to indicate what type the structure in question is then the name of the structure given by the programmer or assigned by the underlying system then it seems the rest of it varies with whatever the tag describes a thread an array etcif my interpretation of the runtime constant pool is right then why are they necessary as well as stack frames is it because stack frames only take care of the stack segments and the runtime constant pool must also have pointers for the heap allocated memory,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1669,6432,why does c limit the set of types that can be declared as const compiler error cs0283 indicates that only the basic pod types as well as strings enums and null references can be declared as const does anyone have a theory on the rationale for this limitation for instance it would be nice to be able to declare const values of other types such as intptri believe that the concept of const is actually syntactic sugar in c and that it just replaces any uses of the name with the literal value for instance given the following declaration any reference to foo would be replaced with foo at compile timeconst string foo foothis would rule out any mutable types so maybe they chose this limitation rather than having to determine at compile time whether a given type is mutable,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,6434,write a number with two decimal places sql server how do you write a number with two decimal places for sql server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1671,6441,prepopulate an inline formset i am working on an attendance entry form for a band my idea is to have a section of the form to enter event information for a performance or rehearsal heres the model for the event tableclass eventmodelsmodel event id modelsautofieldprimary keytrue date modelsdatefield event type modelsforeignkeyeventtype description modelstextfieldthen i would like to have an inline formset that links the band members to the event and records whether they were present absent or excusedclass attendancemodelsmodel attendance id modelsautofieldprimary keytrue event id modelsforeignkeyevent member id modelsforeignkeymember attendance type modelsforeignkeyattendancetype comment modelstextfieldblanktruenow what i would like to do is to prepopulate this inline formset with entries for all the current members and default them to being present around 60 members unfortunately django does not allow initial values in this caseany suggestions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1672,6449,best way to interact with command line application i need to write a component for an application that interacts tightly with a command line application the command line application asks a series of questions performs some computations then terminates which i need to detect essentially i want to wrap up this interaction in a wrapper classhas any one achieved similar in the past if so how did you go about it did you notice a pattern or maybe some good build in classes to use cheers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,6457,where can i find a java to c converter i needed to convert a java 15se app to c 20does anyone know of a tool preferably freeopen source to do this,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1675,6460,insert row in table for each id in another table i tried searching here for a similar solution but did not see one so i was wondering what is the best way to accomplish the followingi have a table with 17 million rows all have a unique id we have recently created a new table that will be used in conjunction with the previous table where the foreign key of the new table is the unique id of the old tablefor extable 1 id field1 field2 field3table 2 table1id field1 the problem is since we are migrating this into a live environment we need to back fill table 2 with a row containing the id from table 1 for each row in table 1ex table 1 1 test nulltable 2 now needs to have 1 null and so on for each row that is in table1 the main issue is that the ids are not all sequential in table 1 so we will have to read from table 1 and then insert based of the id of found into table 2is there any easier way to go about thisthanks in advancejoealso to clarify table 2 will be new data and the only thing that it will contain from table 1 is the id to keep the foreign key relationshipalso this is sql server 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1676,6464,creating a specific xml document using namespaces in c we were given a sample document and need to be able to reproduce the structure of the document exactly for a vendor however i am a little lost with how c handles namespaces heres a sample of the documentxml version10 encodingutf8doc1 xmlns xmlnsxsi xsischemalocation header stuffdatastuff morestuffdatamorestuff header doc1how i would usually go about this is to load a blank document and then start populating itxmldocument doc new xmldocumentdocloadxmldoc1doc1 add nodes here with insert etconce i get the document started how do i get the namespace and schema into the doc1 element if i start with the namespace and schema in the doc1 element by including them in the loadxml then all of the child elements have the namespace on them and that is a nono the document is rejectedso in other words i have to produce it exactly as shown and i would rather not just write texttoafile in c and hope it is valid xml,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,6467,how can i get greasemonkey to call a function on a page after it loads i have a very simple greasemonkey script that i want to call an already existing javascript function on the page i have read the documentation and nothing seems to workwindowsettimeoutfunction alerttest this alert works but nothing after it does myfunction undefined windowmyfunction undefined documentmyfunction undefined 10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1678,6470,httplistenerstart accessdenied error on vista running this code as a regular user throws httplistenerexception access denied snippet runs ok as an administatorclass program static void mainstring args httplistener listener new httplistener listenerprefixesaddhttpmyip8080app listenerstart and so on i went ahead and added the uri using netsh netsh http show lists the urinetsh http add urlacl urlhttp8080app userdomainuserstill getting the same error adding acls did work for other projects they did not use httplistener though i tried multiple portapplication name combinations nothing worksany ideas what might be the causerunning net 35 sp1 on vista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,6472,div with horizontal scrolling only i have a fixed width div containing a table with many columns and need to allow the user to scroll the table horizontally within the divthis needs to work on ie6 and ie7 only internal client applicationthe following works in ie7overflowx scrollcan anyone help with a solution that works in ie6 as well,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1680,6473,java tostring using reflection i was writing a tostring for a class in java the other day by manually writing out each element of the class to a string and it occurred to me that using reflection it might be possible to create a generic tostring method that could work on all classes ie it would figure out the field names and values and send them out to a stringgetting the field names is fairly simple here is what a coworker came up withpublic static list initfieldarraystring classname throws classnotfoundexception class c classfornameclassname field field cgetfields liststring classfields new arraylistfieldlength for int i 0 i fieldlength i string cf fielditostring classfieldsaddcfsubstringcflastindexof 1 return classfieldsusing a factory i could reduce the performance overhead by storing the fields once the first time the tostring is called however finding the values could be a lot more expensivedue to the performance of reflection this may be more hypothetical then practical but i am interested in the idea of reflection and how i can use it to improve my everyday programming,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1681,6479,why cannot enums constructor access static fields why cannot enums constructor access static fields and methods this is perfectly valid with a class but is not allowed with an enumwhat i am trying to do is store my enum instances in a static map consider this example code which allows lookup by abbreivationpublic enum day sundaysun mondaymon tuesdaytue wednesdaywed thursdaythu fridayfri saturdaysat private final string abbreviation private static final mapstring day abbrev map new hashmapstring day private daystring abbreviation thisabbreviation abbreviation abbrev mapputabbreviation this not valid public string getabbreviation return abbreviation public static day getbyabbreviationstring abbreviation return abbrev mapgetabbreviation this will not work as enum does not allow static references in its constructor it however works just find if implemented as a classpublic static final day sunday new daysunday sunprivate daystring name string abbreviation thisname name thisabbreviation abbreviation abbrev mapputabbreviation this valid,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1682,6481,do you recommend using semicolons after every statement in javascript in many situations javascript parsers will insert semicolons for you if you leave them out my question is do you leave them outif youre unfamiliar with the rules there is a description of semicolon insertion on the mozilla site heres the key pointif the first through the nth tokens of a javascript program form are grammatically valid but the first through the n1st tokens are not and there is a line break between the nth tokens and the n1st tokens then the parser tries to parse the program again after inserting a virtual semicolon token between the nth and the n1st tokensthat description may be incomplete because it does not explain dreass example anybody have a link to the complete rules or see why the example gets a semicolon i tried it in jscriptnetthis stackoverflow question is related but only talks about a specific scenario,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1683,6483,object oriented questions in javascript i have been using javascript for a while but have never learned the language past the basics i am reading john resigs pro javascript techniques i am coming up with some questions but i am not finding the answers to them in the book or on google etcjohn gives this example in his bookfunction 1function user name age thisname name thisage age add a new function to the object prototypeuserprototypegetname function return thisnameuserprototypegetage function return thisagevar user new user bob 44 consoleloguser usergetname age usergetagei am still learning about the prototype property so i tried writing something similarfunction 2function user name age thisname name thisage age thisgetname function return thisname thisgetage function return thisage var user new user bob 44 consoleloguser usergetname age usergetageit does not use the prototype property to create the getname and getage functions but the output is the same as johns examplei took it one step further and created thisfunction 3var user name age 0 setname functionname thisname name setage functionage thisage age getname function return thisname getage function return thisage usersetnamebobusersetage44consoleloguser usergetname age usergetageagain it looks different than johns example and i had to add setter methods but the output is the samequestion 1 what is the difference between the 3 functions what is the advantage of the prototype property and is function 2 doing anything incorrectly because it seems more straight forward to code 2 instead of 1 although i am sure 1 is doing it better seeing as john created itquestion 2 how could i modify function 3 to not use the setname and setage methods but still keep the shorthand can the shorthand have constructorsthanks in advance for helping me learnediti think my 2nd question was a little confusing i meant how could i use the shorthand to create a user object but then after i create the object say something likevar user new userbob 44just like in function 1 or is that not possibleedit 2wow thanks everyone for the awesome answers that really makes it a lot more clear to me so if i understand correctly the difference between 1 and 2 are not too much if i only ever create one user object they probably are not different at all but if my program creates many user objects 1 would most likely be more efficient and use less memory since all objects will share the same functionsi really appreciate all of the great answers thanks,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1684,6485,can you use the aspnet membership provider in a windows application the aspnet membership provider has some clear uses in a web app i am thinking about trying to leverage some of the features in a windows application more specifically wpf does anyone know if it is possible to use the core features in a windows app i am mostly just looking for it to create my database tables and maintain users roles and profiles i obviously do not need to use the builtin web controls eg login,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,6488,how do i focus a foreign window i have an application which may only have one instance of itself open at a time to enforce this i use this code systemdiagnosticsprocess myprocesses systemdiagnosticsprocessgetprocesses systemdiagnosticsprocess me systemdiagnosticsprocessgetcurrentprocess foreach systemdiagnosticsprocess p in myprocesses if pprocessname meprocessname if pid meid if already running abort this copy return launch the application it works fine i would also like it to be able to focus the form of the alreadyrunning copy that is before returning i want to bring the other instance of this application into the foregroundhow do i do thatre setforegroundwindowsetforegroundwindow works to a point systemruntimeinteropservicesdllimportuser32dll public static extern bool setforegroundwindowintptr hwnd if pid meid if already running focus it and then abort this copy setforegroundwindowpmainwindowhandle return this does bring the window to the foreground if it is not minimized awesomeif the window is minimized however it remains minimizedit needs to unminimizesolution via switchtothiswindow works systemruntimeinteropservicesdllimportuser32dll public static extern void switchtothiswindowintptr hwnd bool falttab stathread static void main systemdiagnosticsprocess me systemdiagnosticsprocessgetcurrentprocess systemdiagnosticsprocess myprocesses systemdiagnosticsprocessgetprocessesbynamemeprocessname foreach systemdiagnosticsprocess p in myprocesses if pid meid switchtothiswindowpmainwindowhandle true return now go ahead and start our application,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,6501,what is the equivalant of a friend keyword in c sharp what is the equivalant of a friend keyword in c sharphow do i use the internal keywordi have read that internal keyword is a replacement for friend in ci am using a dll in my c project that i have the source code for and yet i do not want to modify the existing code i have inherited the class and i can use my inherited class any way i want the problem is that most of the code in the parent class has protected methods will using a friend somehow make it possible to access or call these protected methods,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,6504,when cannot an object be converted to a reference i want to compile the following line of code from enheout enhsetw26gcc gives the following errorerror no match for operator in enheout enhsetw26but the enhsimoutput class of which enheout is an instance does declareenhsimoutput operator setw pthis problem goes away if i implement a version of the operation that accepts the object by valueenhsimoutput operator setw por if i create the enhsetw object as a local ieenhsetw wvalue26enheout wvaluemy question is this why does gcc not select the byreference version of the operator to begin withthe developers who wrote this code clearly made it compile yet default gcc refuses to do it why is there a difference between an object declared separately as a local variable and a local created inline,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,6505,is using a while block to do nothing a bad thing i am currently working through the excercises in the c programming language heres one of my solutions int cwhile cgetchar eof if c while c getchar do nothing putchar putcharci found some solutions here that are quite different to mine and use an extra variable to keep track of whats going on whereas i just use a while loop to skip through all the spaces my solution feels a bit messy as it seems bit hackish to have a while loop with nothing between the curly braces i was wondering if there are any good reasons not to do this thanks for any advice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,6511,why is longvalueof0equalsintegervalueof0 false this questions is prompted by i think i understand why mapkvput takes a k but mapkvget takes an object it seems not doing so will break too much existing code now we get into a very errorprone scenariojavautilhashmaplong string m new javautilhashmaplong stringmput5lfive compiler barfs on mput5 fivemcontains5 no complains from compiler but returns falsecould not this have been solved by returning true if the long value was withing int range and the values are equal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1693,6513,css two divs next to each other i want to put two divs next to each other the right div is about 200px and the left div must fill up the rest of the screen width how can i do this,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1695,6530,matching exact string with javascript how can i test if a regex matches a string exactlyvar r artesta returns truertestba returns truetestexactr ba should return falsetestexactr a should return true,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1697,6540,php best design practices ok have a bunch of questions that i have been thinking about the past few days currently i have a site that is just a bunch of php files with mysql statements mixed in with php html and css basically a huge mess i have been tasked with cleaning up the site and have made for myself the following requirementsthe site needs to be efficient and well laid out the source code i would like to be able to write as little code as possiblethere has to be good separation between structure presentation and logicfor whatever reason i cannot use a framework and need to keep the code maintainable and simple as there will be future developers working with itthere needs to be an admin section for at least a few pagessaying that this is what i know about the site as it is nowconsists of 1012 pages a few are completely static most are dynamically driven via a database and there is a huge form for users to fill out 2030 fields that need to be validated and checkedthe hierarchy of the site is basically 56 main pages and then subpages within thoseso knowing those things i wanted to know if anyone had any tipssuggestions as to how to go about doing this with the least amount of headaches would an oo approach be best in this situationsince there are many static pages and the dynamic pages just need the content filled in would it be best to use some kind of basic templateedit thanks for the answers when i said no frameworks i basically meant anything that would require new syntax other than php as whoever gets hired to work on this site after me will probably only know php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1698,6550,how do i append a newline character for all lines except the last one i am iterating through a hashmap see my earlier question for more detail and building a string consisting of the data contained in the map for each item i will have a new line but for the very last item i do not want the new line how can i achieve this i was thinking i could so some kind of check to see if the entry is the last one or not but i am not sure how to actually do thatthanks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1699,6570,programmatically binding list to listbox lets say for instance i have the following extremely simple windowwindow xclasscalendargeneratorwindow1 xmlns xmlnsx titlewindow1 height300 width447 grid listbox margin1240012 nameeventlist horizontalalignmentleft width134 gridwindowand a simple list defined asliststring listofnames new liststringand lets assume that the list has several names in it how would i go about binding the list to the listbox using as much codebehind as possible,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,6572,how do i determine the size of an object in python in c we can find the size of an int char etc i want to know how to get size of objects like a string integer etc in pythonrelated question how many bytes per element are there in a python list tuplei am using an xml file which contains size fields that specify the size of value i must parse this xml and do my coding when i want to change the value of a particular field i will check the size field of that value here i want to compare whether the new value that i am gong to enter is of the same size as in xml i need to check the size of new value in case of a string i can say its the length but in case of int float etc i am confused,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1701,6573,webbased mysql interface better that phpmyadmin is there any webbased interface for mysql better than phpmyadmin i use phpmyadmin a lot but it is becoming a pain especially it is slow sometimes i would like to have deep export functionality like phpmyadmin but more design features,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1703,6577,dividing workload on several threads i was wondering if anyone knows about a good article which describes dividing workload on to several threads preferebly it would be written for c but it is really the concept i am after so it is not an issue if it is written for a different similar languagei have a problem where i would have to divide a large amount of computing into several threads and then sum the generated data after one iteration completes so i would need to know that all threads have finished and then start a new iteration supplying all the threads with the data generated in the last iteration the data would be modified before the end of each iterationi hope this makes sense and is possible either way i would appreciate some advice on how to tackle the problem of computing large amounts of data divided on to several threads so i can use more than one processors corethank you for your answers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,6579,recommended javascript html template library for jquery any suggestions on which html template library would go well with jquery googling turns up quite a number of libraries but i am not sure whether there is a well recognized library that would stand the test of time,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1705,6582,is there already some stdvector based setmap implementation for small sets or maps it is usually much faster to just use a sorted vector instead of the treebased setmap especially for something like 510 elements llvm has some classes in that spirit but no real adapter that would provide a stdmap like interface backed up with a stdvectorany free implementation of this out thereedit thanks for all the alternative ideas but i am really interested in a vector based setmap i do have specific cases where i tend to create huge amounts of setsmaps which contain usually less than 10 elements and i do really want to have less memory pressure think about for example neighbor edges for a vertex in a triangle mesh you easily wind up with 100k sets of 34 elements each,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,6595,change the ruby process name in top i would like to change the name of the ruby process that gets thisplayed in the linuxunix top command i have tried the 0minameapproach but it only works with the ps command and in top the process keeps getting thisplayed as ruby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
